participant,group,OS,fovealword,parafovealword,fovealcolour,parafovealcolour,correctcolour,parafovealpositionword,congruency,condition,block,gender,age,handedness,trial,rt,acc
17375,B,Win32,MAIN,BLUE,red,black,red,left,incongruent,fov_dis,5,female,18,Right-handed,61,0.446835,1
17375,B,Win32,GREEN,SHORT,green,black,green,left,congruent,foveal_unified,5,female,18,Right-handed,62,0.679315,1
17375,B,Win32,YELLOW,LABEL,black,yellow,yellow,left,congruent,para_dis,5,female,18,Right-handed,63,0.87936,1
17375,B,Win32,GREEN,LABEL,blue,black,blue,left,incongruent,foveal_unified,5,female,18,Right-handed,64,0.47882,1
17375,B,Win32,MAIN,BLUE,black,blue,blue,right,congruent,para_unified,6,female,18,Right-handed,1,0.515825,1
17375,B,Win32,RED,LABEL,black,yellow,yellow,left,incongruent,para_dis,6,female,18,Right-handed,2,0.388435,1
17375,B,Win32,SHORT,BLUE,black,yellow,yellow,left,incongruent,para_unified,6,female,18,Right-handed,3,0.429075,1
17375,B,Win32,SHORT,YELLOW,black,yellow,yellow,right,congruent,para_unified,6,female,18,Right-handed,4,0.41258,1
17375,B,Win32,LABEL,RED,green,black,green,left,incongruent,fov_dis,6,female,18,Right-handed,5,0.474315,0
17375,B,Win32,MAIN,RED,blue,black,blue,right,incongruent,fov_dis,6,female,18,Right-handed,6,0.740865,1
17375,B,Win32,SHORT,BLUE,yellow,black,yellow,left,incongruent,fov_dis,6,female,18,Right-handed,7,0.37866,1
17375,B,Win32,LABEL,GREEN,green,black,green,right,congruent,fov_dis,6,female,18,Right-handed,8,0.529255,1
17375,B,Win32,YELLOW,MAIN,black,yellow,yellow,left,congruent,para_dis,6,female,18,Right-handed,9,0.458285,1
17375,B,Win32,MAIN,YELLOW,black,yellow,yellow,left,congruent,para_unified,6,female,18,Right-handed,10,0.418695,1
17375,B,Win32,GREEN,MAIN,red,black,red,left,incongruent,foveal_unified,6,female,18,Right-handed,11,0.415175,1
17375,B,Win32,BLUE,MAIN,black,blue,blue,right,congruent,para_dis,6,female,18,Right-handed,12,0.43823,1
17375,B,Win32,BLUE,SHORT,green,black,green,left,incongruent,foveal_unified,6,female,18,Right-handed,13,0.566465,1
17375,B,Win32,MAIN,GREEN,black,blue,blue,left,incongruent,para_unified,6,female,18,Right-handed,14,0.465615,1
17375,B,Win32,SIDE,GREEN,black,green,green,left,congruent,para_unified,6,female,18,Right-handed,15,0.423125,1
17375,B,Win32,BLUE,LABEL,black,blue,blue,left,congruent,para_dis,6,female,18,Right-handed,16,0.54908,1
17375,B,Win32,YELLOW,SIDE,blue,black,blue,left,incongruent,foveal_unified,6,female,18,Right-handed,17,0.31824,1
17375,B,Win32,RED,SHORT,black,red,red,left,congruent,para_dis,6,female,18,Right-handed,18,0.7294,1
17375,B,Win32,SHORT,RED,black,red,red,left,congruent,para_unified,6,female,18,Right-handed,19,0.403645,1
17375,B,Win32,SIDE,RED,black,red,red,right,congruent,para_unified,6,female,18,Right-handed,20,0.422125,1
17375,B,Win32,SIDE,YELLOW,black,red,red,left,incongruent,para_unified,6,female,18,Right-handed,21,0.33993,1
17375,B,Win32,RED,SIDE,black,red,red,right,congruent,para_dis,6,female,18,Right-handed,22,0.27949,1
17375,B,Win32,YELLOW,SHORT,yellow,black,yellow,right,congruent,foveal_unified,6,female,18,Right-handed,23,0.51256,1
17375,B,Win32,BLUE,MAIN,blue,black,blue,right,congruent,foveal_unified,6,female,18,Right-handed,24,0.44987,1
17375,B,Win32,LABEL,GREEN,black,green,green,right,congruent,para_unified,6,female,18,Right-handed,25,0.682385,1
17375,B,Win32,GREEN,LABEL,black,green,green,right,congruent,para_dis,6,female,18,Right-handed,26,0.36586,1
17375,B,Win32,MAIN,BLUE,blue,black,blue,right,congruent,fov_dis,6,female,18,Right-handed,27,0.373835,1
17375,B,Win32,RED,SIDE,red,black,red,right,congruent,foveal_unified,6,female,18,Right-handed,28,0.466645,0
17375,B,Win32,GREEN,SIDE,black,green,green,left,congruent,para_dis,6,female,18,Right-handed,29,0.634745,1
17375,B,Win32,SHORT,YELLOW,yellow,black,yellow,right,congruent,fov_dis,6,female,18,Right-handed,30,0.371715,0
17375,B,Win32,BLUE,SHORT,black,green,green,left,incongruent,para_dis,6,female,18,Right-handed,31,0.918735,1
17375,B,Win32,LABEL,BLUE,blue,black,blue,left,congruent,fov_dis,6,female,18,Right-handed,32,0.428815,1
17375,B,Win32,SIDE,YELLOW,red,black,red,left,incongruent,fov_dis,6,female,18,Right-handed,33,0.549255,1
17375,B,Win32,BLUE,LABEL,blue,black,blue,left,congruent,foveal_unified,6,female,18,Right-handed,34,0.46682,1
17375,B,Win32,SIDE,RED,red,black,red,right,congruent,fov_dis,6,female,18,Right-handed,35,0.564865,1
17375,B,Win32,LABEL,YELLOW,black,green,green,right,incongruent,para_unified,6,female,18,Right-handed,36,0.51235,1
17375,B,Win32,RED,MAIN,black,green,green,right,incongruent,para_dis,6,female,18,Right-handed,37,0.280195,1
17375,B,Win32,SHORT,RED,red,black,red,left,congruent,fov_dis,6,female,18,Right-handed,38,0.44756,1
17375,B,Win32,SHORT,GREEN,yellow,black,yellow,right,incongruent,fov_dis,6,female,18,Right-handed,39,0.44965,0
17375,B,Win32,GREEN,LABEL,green,black,green,right,congruent,foveal_unified,6,female,18,Right-handed,40,0.51784,1
17375,B,Win32,LABEL,YELLOW,green,black,green,right,incongruent,fov_dis,6,female,18,Right-handed,41,0.395525,1
17375,B,Win32,BLUE,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,6,female,18,Right-handed,42,0.448925,1
17375,B,Win32,GREEN,SIDE,green,black,green,left,congruent,foveal_unified,6,female,18,Right-handed,43,0.43222,0
17375,B,Win32,YELLOW,LABEL,black,red,red,right,incongruent,para_dis,6,female,18,Right-handed,44,0.51317,1
17375,B,Win32,MAIN,RED,black,blue,blue,right,incongruent,para_unified,6,female,18,Right-handed,45,0.70806500000000006,1
17375,B,Win32,LABEL,RED,black,green,green,left,incongruent,para_unified,6,female,18,Right-handed,46,0.447095,1
17375,B,Win32,RED,LABEL,yellow,black,yellow,left,incongruent,foveal_unified,6,female,18,Right-handed,47,0.45232,1
17375,B,Win32,GREEN,MAIN,black,red,red,left,incongruent,para_dis,6,female,18,Right-handed,48,0.51209,1
17375,B,Win32,BLUE,SIDE,black,yellow,yellow,right,incongruent,para_dis,6,female,18,Right-handed,49,0.56256,1
17375,B,Win32,SIDE,BLUE,red,black,red,right,incongruent,fov_dis,6,female,18,Right-handed,50,0.50613,1
17375,B,Win32,YELLOW,MAIN,yellow,black,yellow,left,congruent,foveal_unified,6,female,18,Right-handed,51,0.50586,1
17375,B,Win32,RED,MAIN,green,black,green,right,incongruent,foveal_unified,6,female,18,Right-handed,52,0.400525,0
17375,B,Win32,YELLOW,LABEL,red,black,red,right,incongruent,foveal_unified,6,female,18,Right-handed,53,0.523495,1
17375,B,Win32,RED,SHORT,red,black,red,left,congruent,foveal_unified,6,female,18,Right-handed,54,0.487185,1
17375,B,Win32,SIDE,GREEN,green,black,green,left,congruent,fov_dis,6,female,18,Right-handed,55,0.62084,1
17375,B,Win32,SHORT,GREEN,black,yellow,yellow,right,incongruent,para_unified,6,female,18,Right-handed,56,0.515765,1
17375,B,Win32,YELLOW,SIDE,black,blue,blue,left,incongruent,para_dis,6,female,18,Right-handed,57,NA,0
17375,B,Win32,MAIN,YELLOW,yellow,black,yellow,left,congruent,fov_dis,6,female,18,Right-handed,58,0.744295,1
17375,B,Win32,SIDE,BLUE,black,red,red,right,incongruent,para_unified,6,female,18,Right-handed,59,0.578505,1
17375,B,Win32,LABEL,BLUE,black,blue,blue,left,congruent,para_unified,6,female,18,Right-handed,60,0.53616,1
17375,B,Win32,GREEN,SHORT,black,blue,blue,right,incongruent,para_dis,6,female,18,Right-handed,61,0.462395,1
17375,B,Win32,YELLOW,SHORT,black,yellow,yellow,right,congruent,para_dis,6,female,18,Right-handed,62,0.47297,1
17375,B,Win32,MAIN,GREEN,blue,black,blue,left,incongruent,fov_dis,6,female,18,Right-handed,63,0.384925,1
17375,B,Win32,GREEN,SHORT,blue,black,blue,right,incongruent,foveal_unified,6,female,18,Right-handed,64,0.329355,1
17375,B,Win32,GREEN,LABEL,green,black,green,left,congruent,foveal_unified,7,female,18,Right-handed,1,0.496365,1
17375,B,Win32,GREEN,MAIN,green,black,green,right,congruent,foveal_unified,7,female,18,Right-handed,2,0.3361,1
17375,B,Win32,GREEN,MAIN,black,green,green,right,congruent,para_dis,7,female,18,Right-handed,3,0.688545,1
17375,B,Win32,SHORT,RED,yellow,black,yellow,right,incongruent,fov_dis,7,female,18,Right-handed,4,0.5318,1
17375,B,Win32,RED,LABEL,black,red,red,right,congruent,para_dis,7,female,18,Right-handed,5,0.95742,1
17375,B,Win32,BLUE,MAIN,black,blue,blue,left,congruent,para_dis,7,female,18,Right-handed,6,0.428715,1
17375,B,Win32,MAIN,RED,black,blue,blue,left,incongruent,para_unified,7,female,18,Right-handed,7,0.4121,1
17375,B,Win32,SHORT,BLUE,blue,black,blue,right,congruent,fov_dis,7,female,18,Right-handed,8,0.336445,1
17375,B,Win32,BLUE,MAIN,blue,black,blue,left,congruent,foveal_unified,7,female,18,Right-handed,9,9.068115,1
17375,B,Win32,RED,SIDE,black,red,red,left,congruent,para_dis,7,female,18,Right-handed,10,0.45325,1
17375,B,Win32,LABEL,RED,red,black,red,right,congruent,fov_dis,7,female,18,Right-handed,11,0.40634,1
17375,B,Win32,SIDE,RED,black,red,red,left,congruent,para_unified,7,female,18,Right-handed,12,0.46198,1
17375,B,Win32,SHORT,BLUE,black,blue,blue,right,congruent,para_unified,7,female,18,Right-handed,13,0.47359,1
17375,B,Win32,LABEL,RED,black,red,red,right,congruent,para_unified,7,female,18,Right-handed,14,0.5685,1
17375,B,Win32,LABEL,YELLOW,green,black,green,left,incongruent,fov_dis,7,female,18,Right-handed,15,0.71472,1
17375,B,Win32,MAIN,RED,blue,black,blue,left,incongruent,fov_dis,7,female,18,Right-handed,16,0.417875,1
17375,B,Win32,SIDE,RED,red,black,red,left,congruent,fov_dis,7,female,18,Right-handed,17,0.570715,1
17375,B,Win32,BLUE,LABEL,black,red,red,right,incongruent,para_dis,7,female,18,Right-handed,18,0.348965,1
17375,B,Win32,MAIN,GREEN,black,green,green,right,congruent,para_unified,7,female,18,Right-handed,19,0.556135,1
17375,B,Win32,YELLOW,SHORT,yellow,black,yellow,left,congruent,foveal_unified,7,female,18,Right-handed,20,0.64623,1
17375,B,Win32,BLUE,SIDE,yellow,black,yellow,left,incongruent,foveal_unified,7,female,18,Right-handed,21,0.636515,1
17375,B,Win32,MAIN,BLUE,black,blue,blue,left,congruent,para_unified,7,female,18,Right-handed,22,0.679215,1
17375,B,Win32,SIDE,BLUE,black,red,red,left,incongruent,para_unified,7,female,18,Right-handed,23,0.70586,1
17375,B,Win32,MAIN,GREEN,green,black,green,right,congruent,fov_dis,7,female,18,Right-handed,24,0.445645,0
17375,B,Win32,MAIN,YELLOW,blue,black,blue,right,incongruent,fov_dis,7,female,18,Right-handed,25,0.498015,1
17375,B,Win32,YELLOW,MAIN,black,green,green,right,incongruent,para_dis,7,female,18,Right-handed,26,0.403745,1
17375,B,Win32,SHORT,GREEN,black,yellow,yellow,left,incongruent,para_unified,7,female,18,Right-handed,27,0.58552,1
17375,B,Win32,BLUE,SIDE,black,yellow,yellow,left,incongruent,para_dis,7,female,18,Right-handed,28,0.47232,1
17375,B,Win32,BLUE,SHORT,blue,black,blue,right,congruent,foveal_unified,7,female,18,Right-handed,29,0.7424,1
17375,B,Win32,LABEL,GREEN,black,green,green,left,congruent,para_unified,7,female,18,Right-handed,30,0.538615,1
17375,B,Win32,RED,SHORT,black,blue,blue,right,incongruent,para_dis,7,female,18,Right-handed,31,0.433365,1
17375,B,Win32,GREEN,SIDE,black,yellow,yellow,right,incongruent,para_dis,7,female,18,Right-handed,32,0.512495,1
17375,B,Win32,YELLOW,LABEL,black,red,red,left,incongruent,para_dis,7,female,18,Right-handed,33,0.56566,1
17375,B,Win32,SHORT,YELLOW,black,yellow,yellow,left,congruent,para_unified,7,female,18,Right-handed,34,0.46315,1
17375,B,Win32,YELLOW,SHORT,black,yellow,yellow,left,congruent,para_dis,7,female,18,Right-handed,35,0.412165,1
17375,B,Win32,GREEN,SHORT,blue,black,blue,left,incongruent,foveal_unified,7,female,18,Right-handed,36,0.389355,1
17375,B,Win32,SIDE,YELLOW,yellow,black,yellow,right,congruent,fov_dis,7,female,18,Right-handed,37,0.389965,1
17375,B,Win32,BLUE,SHORT,black,blue,blue,right,congruent,para_dis,7,female,18,Right-handed,38,0.447855,1
17375,B,Win32,RED,MAIN,green,black,green,left,incongruent,foveal_unified,7,female,18,Right-handed,39,0.813165,1
17375,B,Win32,SIDE,BLUE,red,black,red,left,incongruent,fov_dis,7,female,18,Right-handed,40,0.48465,1
17375,B,Win32,LABEL,GREEN,green,black,green,left,congruent,fov_dis,7,female,18,Right-handed,41,0.701385,1
17375,B,Win32,RED,LABEL,red,black,red,right,congruent,foveal_unified,7,female,18,Right-handed,42,0.39748,0
17375,B,Win32,YELLOW,LABEL,red,black,red,left,incongruent,foveal_unified,7,female,18,Right-handed,43,0.396035,0
17375,B,Win32,SIDE,GREEN,red,black,red,right,incongruent,fov_dis,7,female,18,Right-handed,44,0.163815,1
17375,B,Win32,LABEL,YELLOW,black,green,green,left,incongruent,para_unified,7,female,18,Right-handed,45,0.16961,1
17375,B,Win32,SHORT,YELLOW,yellow,black,yellow,left,congruent,fov_dis,7,female,18,Right-handed,46,0.316675,1
17375,B,Win32,RED,MAIN,black,green,green,left,incongruent,para_dis,7,female,18,Right-handed,47,0.53159,0
17375,B,Win32,SHORT,GREEN,yellow,black,yellow,left,incongruent,fov_dis,7,female,18,Right-handed,48,0.103305,1
17375,B,Win32,RED,SIDE,red,black,red,left,congruent,foveal_unified,7,female,18,Right-handed,49,0.540905,0
17375,B,Win32,SIDE,GREEN,black,red,red,right,incongruent,para_unified,7,female,18,Right-handed,50,0.51801,0
17375,B,Win32,GREEN,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,7,female,18,Right-handed,51,0.46544,1
17375,B,Win32,SHORT,RED,black,yellow,yellow,right,incongruent,para_unified,7,female,18,Right-handed,52,0.324015,1
17375,B,Win32,GREEN,SHORT,black,blue,blue,left,incongruent,para_dis,7,female,18,Right-handed,53,0.49483,1
17375,B,Win32,YELLOW,SIDE,black,yellow,yellow,right,congruent,para_dis,7,female,18,Right-handed,54,0.5047,1
17375,B,Win32,RED,SHORT,blue,black,blue,right,incongruent,foveal_unified,7,female,18,Right-handed,55,0.429165,1
17375,B,Win32,MAIN,BLUE,blue,black,blue,left,congruent,fov_dis,7,female,18,Right-handed,56,0.29692,1
17375,B,Win32,YELLOW,MAIN,green,black,green,right,incongruent,foveal_unified,7,female,18,Right-handed,57,0.428955,1
17375,B,Win32,YELLOW,SIDE,yellow,black,yellow,right,congruent,foveal_unified,7,female,18,Right-handed,58,0.42913,1
17375,B,Win32,MAIN,YELLOW,black,blue,blue,right,incongruent,para_unified,7,female,18,Right-handed,59,0.416865,1
17375,B,Win32,LABEL,BLUE,green,black,green,right,incongruent,fov_dis,7,female,18,Right-handed,60,0.515695,1
17375,B,Win32,SIDE,YELLOW,black,yellow,yellow,right,congruent,para_unified,7,female,18,Right-handed,61,0.46236,1
17375,B,Win32,BLUE,LABEL,red,black,red,right,incongruent,foveal_unified,7,female,18,Right-handed,62,0.531585,1
17375,B,Win32,GREEN,LABEL,black,green,green,left,congruent,para_dis,7,female,18,Right-handed,63,0.651705,1
17375,B,Win32,LABEL,BLUE,black,green,green,right,incongruent,para_unified,7,female,18,Right-handed,64,0.52105,1
17375,B,Win32,SHORT,YELLOW,green,black,green,right,incongruent,fov_dis,8,female,18,Right-handed,1,0.49041,1
17375,B,Win32,YELLOW,MAIN,blue,black,blue,left,incongruent,foveal_unified,8,female,18,Right-handed,2,0.39745,1
17375,B,Win32,LABEL,YELLOW,black,yellow,yellow,right,congruent,para_unified,8,female,18,Right-handed,3,0.25647,0
17375,B,Win32,GREEN,SHORT,green,black,green,right,congruent,foveal_unified,8,female,18,Right-handed,4,0.31942,1
17375,B,Win32,YELLOW,SHORT,black,red,red,right,incongruent,para_dis,8,female,18,Right-handed,5,0.414475,0
17375,B,Win32,GREEN,SIDE,red,black,red,left,incongruent,foveal_unified,8,female,18,Right-handed,6,0.3688,1
17375,B,Win32,RED,SHORT,yellow,black,yellow,left,incongruent,foveal_unified,8,female,18,Right-handed,7,0.529475,1
17375,B,Win32,MAIN,YELLOW,black,red,red,left,incongruent,para_unified,8,female,18,Right-handed,8,0.728955,1
17375,B,Win32,GREEN,SHORT,black,green,green,right,congruent,para_dis,8,female,18,Right-handed,9,0.65746,1
17375,B,Win32,YELLOW,LABEL,yellow,black,yellow,right,congruent,foveal_unified,8,female,18,Right-handed,10,0.761885,1
17375,B,Win32,SIDE,BLUE,black,blue,blue,right,congruent,para_unified,8,female,18,Right-handed,11,0.444775,1
17375,B,Win32,RED,SIDE,green,black,green,right,incongruent,foveal_unified,8,female,18,Right-handed,12,0.561895,1
17375,B,Win32,RED,MAIN,red,black,red,right,congruent,foveal_unified,8,female,18,Right-handed,13,0.556565,1
17375,B,Win32,BLUE,SIDE,blue,black,blue,right,congruent,foveal_unified,8,female,18,Right-handed,14,0.39601,1
17375,B,Win32,GREEN,MAIN,black,green,green,left,congruent,para_dis,8,female,18,Right-handed,15,0.778835,1
17375,B,Win32,RED,SIDE,black,green,green,right,incongruent,para_dis,8,female,18,Right-handed,16,0.380195,1
17375,B,Win32,RED,LABEL,red,black,red,left,congruent,foveal_unified,8,female,18,Right-handed,17,0.47381,1
17375,B,Win32,SHORT,GREEN,black,green,green,right,congruent,para_unified,8,female,18,Right-handed,18,0.49876,1
17375,B,Win32,SIDE,RED,black,blue,blue,right,incongruent,para_unified,8,female,18,Right-handed,19,0.48272,1
17375,B,Win32,LABEL,GREEN,black,yellow,yellow,right,incongruent,para_unified,8,female,18,Right-handed,20,0.510775,1
17375,B,Win32,BLUE,SIDE,black,blue,blue,right,congruent,para_dis,8,female,18,Right-handed,21,0.42332,1
17375,B,Win32,GREEN,MAIN,green,black,green,left,congruent,foveal_unified,8,female,18,Right-handed,22,0.4782,1
17375,B,Win32,SIDE,YELLOW,yellow,black,yellow,left,congruent,fov_dis,8,female,18,Right-handed,23,0.48137,1
17375,B,Win32,MAIN,GREEN,black,green,green,left,congruent,para_unified,8,female,18,Right-handed,24,0.371925,0
17375,B,Win32,SIDE,BLUE,blue,black,blue,right,congruent,fov_dis,8,female,18,Right-handed,25,0.339165,1
17375,B,Win32,LABEL,YELLOW,yellow,black,yellow,right,congruent,fov_dis,8,female,18,Right-handed,26,0.24814,1
17375,B,Win32,GREEN,SIDE,black,red,red,left,incongruent,para_dis,8,female,18,Right-handed,27,0.54566,1
17375,B,Win32,YELLOW,SHORT,red,black,red,right,incongruent,foveal_unified,8,female,18,Right-handed,28,0.365535,1
17375,B,Win32,LABEL,RED,black,red,red,left,congruent,para_unified,8,female,18,Right-handed,29,0.34451,1
17375,B,Win32,YELLOW,SIDE,yellow,black,yellow,left,congruent,foveal_unified,8,female,18,Right-handed,30,0.40474,1
17375,B,Win32,LABEL,GREEN,yellow,black,yellow,right,incongruent,fov_dis,8,female,18,Right-handed,31,0.484385,1
17375,B,Win32,MAIN,RED,red,black,red,right,congruent,fov_dis,8,female,18,Right-handed,32,0.53563,1
17375,B,Win32,SHORT,BLUE,blue,black,blue,left,congruent,fov_dis,8,female,18,Right-handed,33,0.733605,1
17375,B,Win32,MAIN,BLUE,black,red,red,right,incongruent,para_unified,8,female,18,Right-handed,34,0.652275,0
17375,B,Win32,LABEL,RED,red,black,red,left,congruent,fov_dis,8,female,18,Right-handed,35,0.46369,1
17375,B,Win32,SHORT,RED,green,black,green,left,incongruent,fov_dis,8,female,18,Right-handed,36,0.456075,0
17375,B,Win32,MAIN,BLUE,red,black,red,right,incongruent,fov_dis,8,female,18,Right-handed,37,0.420065,1
17375,B,Win32,SHORT,BLUE,black,blue,blue,left,congruent,para_unified,8,female,18,Right-handed,38,0.429465,1
17375,B,Win32,BLUE,MAIN,black,yellow,yellow,right,incongruent,para_dis,8,female,18,Right-handed,39,0.518345,1
17375,B,Win32,RED,LABEL,black,red,red,left,congruent,para_dis,8,female,18,Right-handed,40,0.485965,1
17375,B,Win32,RED,SHORT,black,yellow,yellow,left,incongruent,para_dis,8,female,18,Right-handed,41,0.583635,1
17375,B,Win32,BLUE,LABEL,black,green,green,left,incongruent,para_dis,8,female,18,Right-handed,42,0.40067,1
17375,B,Win32,MAIN,GREEN,green,black,green,left,congruent,fov_dis,8,female,18,Right-handed,43,0.31374,1
17375,B,Win32,SIDE,RED,blue,black,blue,right,incongruent,fov_dis,8,female,18,Right-handed,44,0.378605,1
17375,B,Win32,SIDE,YELLOW,black,yellow,yellow,left,congruent,para_unified,8,female,18,Right-handed,45,0.356405,1
17375,B,Win32,BLUE,LABEL,green,black,green,left,incongruent,foveal_unified,8,female,18,Right-handed,46,0.448315,0
17375,B,Win32,SHORT,YELLOW,black,green,green,right,incongruent,para_unified,8,female,18,Right-handed,47,0.37988,1
17375,B,Win32,MAIN,YELLOW,red,black,red,left,incongruent,fov_dis,8,female,18,Right-handed,48,0.510715,1
17375,B,Win32,YELLOW,MAIN,black,blue,blue,left,incongruent,para_dis,8,female,18,Right-handed,49,0.40779,1
17375,B,Win32,GREEN,LABEL,black,blue,blue,right,incongruent,para_dis,8,female,18,Right-handed,50,0.41806,1
17375,B,Win32,BLUE,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,8,female,18,Right-handed,51,0.688035,1
